ticker,simulated_time,interval_index,caching_policy,fresh_decision,cached_decision,matched,branch_taken,hit_or_miss
AAPL,2026-04-06T15:37:29.601410+00:00,139,fixed_ttl,HOLD,HOLD,True,trend,hit
TSLA,2026-04-06T15:37:29.601410+00:00,139,fixed_ttl,BUY,BUY,True,trend,hit
NVDA,2026-04-06T15:37:29.601410+00:00,139,fixed_ttl,BUY,BUY,True,trend,hit
META,2026-04-06T15:37:49.601410+00:00,140,fixed_ttl,HOLD,HOLD,True,trend,hit
MARA,2026-04-06T15:37:49.601410+00:00,140,fixed_ttl,BUY,BUY,True,trend,hit
HUT,2026-04-06T15:37:49.601410+00:00,140,fixed_ttl,HOLD,HOLD,True,trend,hit
SOUN,2026-04-06T15:37:49.601410+00:00,140,fixed_ttl,BUY,BUY,True,trend,hit
RIOT,2026-04-06T15:37:49.601410+00:00,140,fixed_ttl,HOLD,HOLD,True,trend,hit
IREN,2026-04-06T15:37:49.601410+00:00,140,fixed_ttl,HOLD,HOLD,True,trend,hit
AAPL,2026-04-06T15:37:49.601410+00:00,140,fixed_ttl,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:38:09.601410+00:00,141,fixed_ttl,HOLD,HOLD,True,trend,miss
TSLA,2026-04-06T15:38:09.601410+00:00,141,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:38:09.601410+00:00,141,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:38:09.601410+00:00,141,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:38:09.601410+00:00,141,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:38:09.601410+00:00,141,fixed_ttl,BUY,BUY,True,trend,miss
SOUN,2026-04-06T15:38:09.601410+00:00,141,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:38:09.601410+00:00,141,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:38:09.601410+00:00,141,fixed_ttl,HOLD,HOLD,True,trend,hit
GOOG,2026-04-06T15:38:29.601410+00:00,142,fixed_ttl,HOLD,HOLD,True,trend,hit
TSLA,2026-04-06T15:38:29.601410+00:00,142,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:38:29.601410+00:00,142,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:38:29.601410+00:00,142,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:38:29.601410+00:00,142,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:38:29.601410+00:00,142,fixed_ttl,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:38:29.601410+00:00,142,fixed_ttl,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:38:29.601410+00:00,142,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:38:29.601410+00:00,142,fixed_ttl,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:38:29.601410+00:00,142,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:38:29.601410+00:00,142,fixed_ttl,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:38:49.601410+00:00,143,fixed_ttl,HOLD,HOLD,True,trend,miss
TSLA,2026-04-06T15:38:49.601410+00:00,143,fixed_ttl,BUY,BUY,True,trend,hit
META,2026-04-06T15:38:49.601410+00:00,143,fixed_ttl,HOLD,HOLD,True,trend,hit
COIN,2026-04-06T15:38:49.601410+00:00,143,fixed_ttl,BUY,BUY,True,trend,hit
MARA,2026-04-06T15:38:49.601410+00:00,143,fixed_ttl,BUY,BUY,True,trend,hit
HUT,2026-04-06T15:38:49.601410+00:00,143,fixed_ttl,HOLD,HOLD,True,trend,hit
SOUN,2026-04-06T15:38:49.601410+00:00,143,fixed_ttl,BUY,BUY,True,trend,hit
RIOT,2026-04-06T15:38:49.601410+00:00,143,fixed_ttl,HOLD,HOLD,True,trend,hit
IREN,2026-04-06T15:38:49.601410+00:00,143,fixed_ttl,HOLD,HOLD,True,trend,hit
AAPL,2026-04-06T15:39:09.601410+00:00,144,fixed_ttl,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:39:09.601410+00:00,144,fixed_ttl,HOLD,BUY,False,trend,miss
TSLA,2026-04-06T15:39:09.601410+00:00,144,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:39:09.601410+00:00,144,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:39:09.601410+00:00,144,fixed_ttl,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:39:09.601410+00:00,144,fixed_ttl,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:39:09.601410+00:00,144,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:39:09.601410+00:00,144,fixed_ttl,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:39:09.601410+00:00,144,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:39:29.601410+00:00,145,fixed_ttl,HOLD,HOLD,True,trend,hit
GOOG,2026-04-06T15:39:29.601410+00:00,145,fixed_ttl,HOLD,BUY,False,trend,hit
NVDA,2026-04-06T15:39:29.601410+00:00,145,fixed_ttl,BUY,BUY,True,trend,hit
META,2026-04-06T15:39:29.601410+00:00,145,fixed_ttl,HOLD,HOLD,True,trend,hit
COIN,2026-04-06T15:39:29.601410+00:00,145,fixed_ttl,BUY,BUY,True,trend,hit
MARA,2026-04-06T15:39:29.601410+00:00,145,fixed_ttl,BUY,BUY,True,trend,hit
SOUN,2026-04-06T15:39:29.601410+00:00,145,fixed_ttl,BUY,BUY,True,trend,hit
RIOT,2026-04-06T15:39:29.601410+00:00,145,fixed_ttl,HOLD,HOLD,True,trend,hit
IREN,2026-04-06T15:39:29.601410+00:00,145,fixed_ttl,HOLD,HOLD,True,trend,hit
AAPL,2026-04-06T15:39:49.601410+00:00,146,fixed_ttl,HOLD,HOLD,True,trend,miss
TSLA,2026-04-06T15:39:49.601410+00:00,146,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:39:49.601410+00:00,146,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:39:49.601410+00:00,146,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:39:49.601410+00:00,146,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:39:49.601410+00:00,146,fixed_ttl,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:39:49.601410+00:00,146,fixed_ttl,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:39:49.601410+00:00,146,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:39:49.601410+00:00,146,fixed_ttl,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:39:49.601410+00:00,146,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:40:09.601410+00:00,147,fixed_ttl,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:40:09.601410+00:00,147,fixed_ttl,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:40:09.601410+00:00,147,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:40:09.601410+00:00,147,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:40:09.601410+00:00,147,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:40:09.601410+00:00,147,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:40:09.601410+00:00,147,fixed_ttl,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:40:09.601410+00:00,147,fixed_ttl,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:40:09.601410+00:00,147,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:40:09.601410+00:00,147,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:40:29.601410+00:00,148,fixed_ttl,HOLD,HOLD,True,trend,hit
TSLA,2026-04-06T15:40:29.601410+00:00,148,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:40:29.601410+00:00,148,fixed_ttl,HOLD,HOLD,True,trend,hit
COIN,2026-04-06T15:40:29.601410+00:00,148,fixed_ttl,BUY,BUY,True,trend,hit
MARA,2026-04-06T15:40:29.601410+00:00,148,fixed_ttl,BUY,BUY,True,trend,hit
HUT,2026-04-06T15:40:29.601410+00:00,148,fixed_ttl,HOLD,HOLD,True,trend,hit
SOUN,2026-04-06T15:40:29.601410+00:00,148,fixed_ttl,BUY,BUY,True,trend,hit
RIOT,2026-04-06T15:40:29.601410+00:00,148,fixed_ttl,HOLD,HOLD,True,trend,hit
IREN,2026-04-06T15:40:29.601410+00:00,148,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:40:49.601410+00:00,149,fixed_ttl,HOLD,HOLD,True,trend,miss
NVDA,2026-04-06T15:40:49.601410+00:00,149,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:40:49.601410+00:00,149,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:40:49.601410+00:00,149,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:40:49.601410+00:00,149,fixed_ttl,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:40:49.601410+00:00,149,fixed_ttl,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:40:49.601410+00:00,149,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:40:49.601410+00:00,149,fixed_ttl,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:40:49.601410+00:00,149,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:41:09.601410+00:00,150,fixed_ttl,HOLD,HOLD,True,trend,hit
GOOG,2026-04-06T15:41:09.601410+00:00,150,fixed_ttl,BUY,BUY,True,trend,hit
TSLA,2026-04-06T15:41:09.601410+00:00,150,fixed_ttl,BUY,BUY,True,trend,hit
NVDA,2026-04-06T15:41:09.601410+00:00,150,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:41:09.601410+00:00,150,fixed_ttl,HOLD,HOLD,True,trend,hit
COIN,2026-04-06T15:41:09.601410+00:00,150,fixed_ttl,BUY,BUY,True,trend,hit
MARA,2026-04-06T15:41:09.601410+00:00,150,fixed_ttl,BUY,BUY,True,trend,hit
HUT,2026-04-06T15:41:09.601410+00:00,150,fixed_ttl,HOLD,HOLD,True,trend,hit
SOUN,2026-04-06T15:41:09.601410+00:00,150,fixed_ttl,BUY,BUY,True,trend,hit
RIOT,2026-04-06T15:41:09.601410+00:00,150,fixed_ttl,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:41:09.601410+00:00,150,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:41:29.601410+00:00,151,fixed_ttl,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:41:29.601410+00:00,151,fixed_ttl,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:41:29.601410+00:00,151,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:41:29.601410+00:00,151,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:41:29.601410+00:00,151,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:41:29.601410+00:00,151,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:41:29.601410+00:00,151,fixed_ttl,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:41:29.601410+00:00,151,fixed_ttl,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:41:29.601410+00:00,151,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:41:29.601410+00:00,151,fixed_ttl,HOLD,HOLD,True,trend,hit
IREN,2026-04-06T15:41:29.601410+00:00,151,fixed_ttl,HOLD,HOLD,True,trend,hit
AAPL,2026-04-06T15:41:49.601410+00:00,152,fixed_ttl,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:41:49.601410+00:00,152,fixed_ttl,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:41:49.601410+00:00,152,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:41:49.601410+00:00,152,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:41:49.601410+00:00,152,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:41:49.601410+00:00,152,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:41:49.601410+00:00,152,fixed_ttl,BUY,BUY,True,trend,miss
SOUN,2026-04-06T15:41:49.601410+00:00,152,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:41:49.601410+00:00,152,fixed_ttl,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:41:49.601410+00:00,152,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:42:09.601410+00:00,153,fixed_ttl,HOLD,HOLD,True,trend,hit
GOOG,2026-04-06T15:42:09.601410+00:00,153,fixed_ttl,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:42:09.601410+00:00,153,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:42:09.601410+00:00,153,fixed_ttl,BUY,BUY,True,trend,hit
META,2026-04-06T15:42:09.601410+00:00,153,fixed_ttl,HOLD,HOLD,True,trend,hit
COIN,2026-04-06T15:42:09.601410+00:00,153,fixed_ttl,BUY,BUY,True,trend,hit
HUT,2026-04-06T15:42:09.601410+00:00,153,fixed_ttl,HOLD,HOLD,True,trend,hit
SOUN,2026-04-06T15:42:09.601410+00:00,153,fixed_ttl,BUY,BUY,True,trend,hit
RIOT,2026-04-06T15:42:09.601410+00:00,153,fixed_ttl,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:42:09.601410+00:00,153,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:42:29.601410+00:00,154,fixed_ttl,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T15:42:29.601410+00:00,154,fixed_ttl,BUY,BUY,True,trend,miss
TSLA,2026-04-06T15:42:29.601410+00:00,154,fixed_ttl,BUY,BUY,True,trend,miss
NVDA,2026-04-06T15:42:29.601410+00:00,154,fixed_ttl,BUY,BUY,True,trend,miss
META,2026-04-06T15:42:29.601410+00:00,154,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:42:29.601410+00:00,154,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:42:29.601410+00:00,154,fixed_ttl,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:42:29.601410+00:00,154,fixed_ttl,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:42:29.601410+00:00,154,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:42:29.601410+00:00,154,fixed_ttl,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:42:29.601410+00:00,154,fixed_ttl,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T15:42:49.601410+00:00,155,fixed_ttl,HOLD,HOLD,True,trend,hit
GOOG,2026-04-06T15:42:49.601410+00:00,155,fixed_ttl,BUY,BUY,True,trend,hit
TSLA,2026-04-06T15:42:49.601410+00:00,155,fixed_ttl,BUY,BUY,True,trend,hit
NVDA,2026-04-06T15:42:49.601410+00:00,155,fixed_ttl,BUY,BUY,True,trend,hit
META,2026-04-06T15:42:49.601410+00:00,155,fixed_ttl,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T15:42:49.601410+00:00,155,fixed_ttl,BUY,BUY,True,trend,miss
MARA,2026-04-06T15:42:49.601410+00:00,155,fixed_ttl,BUY,BUY,True,trend,miss
HUT,2026-04-06T15:42:49.601410+00:00,155,fixed_ttl,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T15:42:49.601410+00:00,155,fixed_ttl,BUY,BUY,True,trend,miss
RIOT,2026-04-06T15:42:49.601410+00:00,155,fixed_ttl,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T15:42:49.601410+00:00,155,fixed_ttl,HOLD,HOLD,True,trend,miss
