ticker,simulated_time,interval_index,caching_policy,fresh_decision,cached_decision,matched,branch_taken,hit_or_miss
IREN,2026-04-07T21:21:34.203927+00:00,16,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:21:34.203927+00:00,16,none,SELL,SELL,True,news_sentiment,bypass
TSLA,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:21:34.203927+00:00,16,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:21:34.203927+00:00,16,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:21:34.203927+00:00,16,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:21:34.203927+00:00,16,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:21:34.203927+00:00,16,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:21:54.203927+00:00,17,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:21:54.203927+00:00,17,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:21:54.203927+00:00,17,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:21:54.203927+00:00,17,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:21:54.203927+00:00,17,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:21:54.203927+00:00,17,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:21:54.203927+00:00,17,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:21:54.203927+00:00,17,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:21:54.203927+00:00,17,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:21:54.203927+00:00,17,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:21:54.203927+00:00,17,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:21:54.203927+00:00,17,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
SOUN,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:22:14.203927+00:00,18,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:22:14.203927+00:00,18,none,SELL,SELL,True,news_sentiment,bypass
TSLA,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:22:14.203927+00:00,18,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:22:14.203927+00:00,18,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:22:14.203927+00:00,18,none,SELL,SELL,True,news_sentiment,bypass
TSLA,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:22:14.203927+00:00,18,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:22:14.203927+00:00,18,none,SELL,SELL,True,trend,bypass
GOOG,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:22:14.203927+00:00,18,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:22:14.203927+00:00,18,none,SELL,SELL,True,trend,bypass
AAPL,2026-04-07T21:22:14.203927+00:00,18,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:22:14.203927+00:00,18,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:22:34.203927+00:00,19,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
AAPL,2026-04-07T21:22:34.203927+00:00,19,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
SOUN,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
AAPL,2026-04-07T21:22:34.203927+00:00,19,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:22:34.203927+00:00,19,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
AAPL,2026-04-07T21:22:34.203927+00:00,19,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:22:34.203927+00:00,19,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
AAPL,2026-04-07T21:22:34.203927+00:00,19,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:22:34.203927+00:00,19,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
AAPL,2026-04-07T21:22:34.203927+00:00,19,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:22:34.203927+00:00,19,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:22:54.203927+00:00,20,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
AAPL,2026-04-07T21:22:54.203927+00:00,20,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:22:54.203927+00:00,20,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
AAPL,2026-04-07T21:22:54.203927+00:00,20,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:22:54.203927+00:00,20,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
AAPL,2026-04-07T21:22:54.203927+00:00,20,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:22:54.203927+00:00,20,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
AAPL,2026-04-07T21:22:54.203927+00:00,20,none,SELL,SELL,True,news_sentiment,bypass
TSLA,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:22:54.203927+00:00,20,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
SOUN,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
AAPL,2026-04-07T21:23:14.203927+00:00,21,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:23:14.203927+00:00,21,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
AAPL,2026-04-07T21:23:14.203927+00:00,21,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
SOUN,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
AAPL,2026-04-07T21:23:14.203927+00:00,21,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:23:14.203927+00:00,21,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
AAPL,2026-04-07T21:23:14.203927+00:00,21,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
META,2026-04-07T21:23:14.203927+00:00,21,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:23:34.203927+00:00,22,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
AAPL,2026-04-07T21:23:34.203927+00:00,22,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,news_sentiment,bypass
META,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:23:34.203927+00:00,22,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
AAPL,2026-04-07T21:23:34.203927+00:00,22,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,news_sentiment,bypass
META,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:23:34.203927+00:00,22,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
AAPL,2026-04-07T21:23:34.203927+00:00,22,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,news_sentiment,bypass
META,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:23:34.203927+00:00,22,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
AAPL,2026-04-07T21:23:34.203927+00:00,22,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:23:34.203927+00:00,22,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,news_sentiment,bypass
META,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:23:54.203927+00:00,23,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,trend,bypass
GOOG,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,news_sentiment,bypass
META,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:23:54.203927+00:00,23,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,trend,bypass
RIOT,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,trend,bypass
AAPL,2026-04-07T21:23:54.203927+00:00,23,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,news_sentiment,bypass
META,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,trend,bypass
COIN,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,trend,bypass
MARA,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,trend,bypass
HUT,2026-04-07T21:23:54.203927+00:00,23,none,BUY,BUY,True,trend,bypass
SOUN,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,trend,bypass
IREN,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,trend,bypass
AAPL,2026-04-07T21:23:54.203927+00:00,23,none,SELL,SELL,True,news_sentiment,bypass
GOOG,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,trend,bypass
TSLA,2026-04-07T21:23:54.203927+00:00,23,none,HOLD,HOLD,True,trend,bypass
NVDA,2026-04-07T21:24:14.203927+00:00,24,none,HOLD,HOLD,True,news_sentiment,bypass
META,2026-04-07T21:24:14.203927+00:00,24,none,HOLD,HOLD,True,trend,bypass
