ticker,simulated_time,interval_index,caching_policy,fresh_decision,cached_decision,matched,branch_taken,hit_or_miss
COIN,2026-04-06T16:01:49.601410+00:00,212,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T16:02:09.601410+00:00,213,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T16:02:09.601410+00:00,213,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T16:02:09.601410+00:00,213,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T16:02:09.601410+00:00,213,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T16:02:09.601410+00:00,213,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T16:02:09.601410+00:00,213,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T16:02:09.601410+00:00,213,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T16:02:09.601410+00:00,213,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T16:02:29.601410+00:00,214,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T16:02:29.601410+00:00,214,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T16:02:29.601410+00:00,214,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T16:02:29.601410+00:00,214,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T16:02:29.601410+00:00,214,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T16:02:29.601410+00:00,214,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T16:02:29.601410+00:00,214,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T16:02:29.601410+00:00,214,workflow_aware,HOLD,HOLD,True,trend,miss
GOOG,2026-04-06T16:02:29.601410+00:00,214,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T16:02:29.601410+00:00,214,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T16:02:49.601410+00:00,215,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T16:02:49.601410+00:00,215,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T16:02:49.601410+00:00,215,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T16:02:49.601410+00:00,215,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T16:02:49.601410+00:00,215,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T16:02:49.601410+00:00,215,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T16:02:49.601410+00:00,215,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T16:02:49.601410+00:00,215,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T16:02:49.601410+00:00,215,workflow_aware,HOLD,HOLD,True,news_sentiment,miss
GOOG,2026-04-06T16:02:49.601410+00:00,215,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T16:02:49.601410+00:00,215,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T16:02:49.601410+00:00,215,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T16:03:09.601410+00:00,216,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T16:03:09.601410+00:00,216,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T16:03:09.601410+00:00,216,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T16:03:09.601410+00:00,216,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T16:03:09.601410+00:00,216,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T16:03:09.601410+00:00,216,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T16:03:09.601410+00:00,216,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T16:03:09.601410+00:00,216,workflow_aware,HOLD,HOLD,True,news_sentiment,miss
GOOG,2026-04-06T16:03:29.601410+00:00,217,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T16:03:29.601410+00:00,217,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T16:03:29.601410+00:00,217,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T16:03:29.601410+00:00,217,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T16:03:29.601410+00:00,217,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T16:03:29.601410+00:00,217,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T16:03:29.601410+00:00,217,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T16:03:29.601410+00:00,217,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T16:03:29.601410+00:00,217,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T16:03:29.601410+00:00,217,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T16:03:29.601410+00:00,217,workflow_aware,HOLD,HOLD,True,news_sentiment,miss
GOOG,2026-04-06T16:03:29.601410+00:00,217,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T16:03:49.601410+00:00,218,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T16:03:49.601410+00:00,218,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T16:03:49.601410+00:00,218,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T16:03:49.601410+00:00,218,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T16:03:49.601410+00:00,218,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T16:03:49.601410+00:00,218,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T16:03:49.601410+00:00,218,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T16:03:49.601410+00:00,218,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T16:04:09.601410+00:00,219,workflow_aware,HOLD,HOLD,True,news_sentiment,miss
GOOG,2026-04-06T16:04:09.601410+00:00,219,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T16:04:09.601410+00:00,219,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T16:04:09.601410+00:00,219,workflow_aware,BUY,BUY,True,trend,miss
COIN,2026-04-06T16:04:09.601410+00:00,219,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T16:04:09.601410+00:00,219,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T16:04:09.601410+00:00,219,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T16:04:09.601410+00:00,219,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T16:04:09.601410+00:00,219,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T16:04:09.601410+00:00,219,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T16:04:29.601410+00:00,220,workflow_aware,HOLD,HOLD,True,news_sentiment,miss
GOOG,2026-04-06T16:04:29.601410+00:00,220,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T16:04:29.601410+00:00,220,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T16:04:29.601410+00:00,220,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T16:04:29.601410+00:00,220,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T16:04:29.601410+00:00,220,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T16:04:29.601410+00:00,220,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T16:04:29.601410+00:00,220,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T16:04:29.601410+00:00,220,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T16:04:29.601410+00:00,220,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T16:04:29.601410+00:00,220,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T16:04:49.601410+00:00,221,workflow_aware,HOLD,HOLD,True,news_sentiment,miss
GOOG,2026-04-06T16:04:49.601410+00:00,221,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T16:04:49.601410+00:00,221,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T16:04:49.601410+00:00,221,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T16:04:49.601410+00:00,221,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T16:04:49.601410+00:00,221,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T16:04:49.601410+00:00,221,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T16:04:49.601410+00:00,221,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T16:04:49.601410+00:00,221,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T16:04:49.601410+00:00,221,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T16:04:49.601410+00:00,221,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T16:05:09.601410+00:00,222,workflow_aware,HOLD,HOLD,True,news_sentiment,miss
GOOG,2026-04-06T16:05:09.601410+00:00,222,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T16:05:09.601410+00:00,222,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T16:05:09.601410+00:00,222,workflow_aware,BUY,BUY,True,trend,miss
COIN,2026-04-06T16:05:09.601410+00:00,222,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T16:05:09.601410+00:00,222,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T16:05:09.601410+00:00,222,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T16:05:09.601410+00:00,222,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T16:05:09.601410+00:00,222,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T16:05:09.601410+00:00,222,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T16:05:29.601410+00:00,223,workflow_aware,HOLD,HOLD,True,news_sentiment,miss
GOOG,2026-04-06T16:05:29.601410+00:00,223,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T16:05:29.601410+00:00,223,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T16:05:29.601410+00:00,223,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T16:05:29.601410+00:00,223,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T16:05:29.601410+00:00,223,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T16:05:29.601410+00:00,223,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T16:05:29.601410+00:00,223,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T16:05:29.601410+00:00,223,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T16:05:29.601410+00:00,223,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T16:05:29.601410+00:00,223,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T16:05:49.601410+00:00,224,workflow_aware,SELL,HOLD,False,news_sentiment,miss
GOOG,2026-04-06T16:05:49.601410+00:00,224,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T16:05:49.601410+00:00,224,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T16:05:49.601410+00:00,224,workflow_aware,HOLD,HOLD,True,news_sentiment,miss
META,2026-04-06T16:05:49.601410+00:00,224,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T16:05:49.601410+00:00,224,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T16:05:49.601410+00:00,224,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T16:05:49.601410+00:00,224,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T16:05:49.601410+00:00,224,workflow_aware,HOLD,HOLD,True,news_sentiment,miss
RIOT,2026-04-06T16:05:49.601410+00:00,224,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T16:05:49.601410+00:00,224,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T16:06:09.601410+00:00,225,workflow_aware,SELL,SELL,True,news_sentiment,miss
GOOG,2026-04-06T16:06:09.601410+00:00,225,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T16:06:09.601410+00:00,225,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T16:06:09.601410+00:00,225,workflow_aware,HOLD,HOLD,True,news_sentiment,miss
META,2026-04-06T16:06:09.601410+00:00,225,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T16:06:09.601410+00:00,225,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T16:06:09.601410+00:00,225,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T16:06:09.601410+00:00,225,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T16:06:09.601410+00:00,225,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T16:06:09.601410+00:00,225,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T16:06:09.601410+00:00,225,workflow_aware,HOLD,HOLD,True,trend,miss
AAPL,2026-04-06T16:06:29.601410+00:00,226,workflow_aware,SELL,SELL,True,news_sentiment,miss
GOOG,2026-04-06T16:06:29.601410+00:00,226,workflow_aware,BUY,BUY,True,trend,miss
TSLA,2026-04-06T16:06:29.601410+00:00,226,workflow_aware,BUY,BUY,True,trend,miss
NVDA,2026-04-06T16:06:29.601410+00:00,226,workflow_aware,BUY,BUY,True,trend,miss
META,2026-04-06T16:06:29.601410+00:00,226,workflow_aware,HOLD,HOLD,True,trend,miss
COIN,2026-04-06T16:06:29.601410+00:00,226,workflow_aware,BUY,BUY,True,trend,miss
MARA,2026-04-06T16:06:29.601410+00:00,226,workflow_aware,BUY,BUY,True,trend,miss
HUT,2026-04-06T16:06:29.601410+00:00,226,workflow_aware,HOLD,HOLD,True,trend,miss
SOUN,2026-04-06T16:06:29.601410+00:00,226,workflow_aware,BUY,BUY,True,trend,miss
RIOT,2026-04-06T16:06:29.601410+00:00,226,workflow_aware,HOLD,HOLD,True,trend,miss
IREN,2026-04-06T16:06:29.601410+00:00,226,workflow_aware,HOLD,HOLD,True,trend,miss
